SampleName,IsMalware(1=T),Malware_confidence,Benign_confidence
FlightSettings.dll,0.0,0.005719178595433496,0.9942808214045665
FPCSDK64.dll,0.0,0.008461593633859813,0.9915384063661402
FskDocumentViewerRTF.dll,0.0,0.013811657287430184,0.9861883427125698
FskVectorGraphics.dll,0.0,0.015159713812843766,0.9848402861871562
FT2.xs.dll,0.0,0.006657359210085973,0.9933426407899141
FusionV2.dll,0.0,0.005227757387950392,0.9947722426120497
FvSDK_x64.dll,0.0,0.011857424455251385,0.9881425755447486
FWGenPlg.dll,0.0,0.010380488338018905,0.9896195116619811
FwSesAl.dll,0.0,0.010549299831222337,0.9894507001687777
FXSAPI.dll,0.0,0.011507915107430081,0.9884920848925699
FXSAPI.DLL,0.0,0.011267722607043687,0.9887322773929563
FXSEXT32.dll,0.0,0.00985585719890459,0.9901441428010954
langutils.dll,0.0,0.008599855779945775,0.9914001442200542
lapack.dll,0.0,0.006137173374212007,0.993862826625788
lcms2.dll,0.0,0.008185051377947837,0.9918149486220522
lcms.dll,0.0,0.011634773182200802,0.9883652268177991
lfSocketLib.dll,0.0,0.009611813658537003,0.990388186341463
lftif13n.dll,0.0,0.012452726230775221,0.9875472737692248
liba52_plugin.dll,0.0,0.004972218366097824,0.9950277816339022
libaccess_mms_plugin.dll,0.0,0.004893320664430105,0.9951066793355698
libaccess_output_srt_plugin.dll,0.0,0.004795683998829066,0.995204316001171
libaes3_plugin.dll,0.0,0.004869120232044728,0.9951308797679552
libaiff_plugin.dll,0.0,0.0048721296604730385,0.995127870339527
libamd.dll,0.0,0.006630419564885696,0.9933695804351143
libanaglyph_plugin.dll,0.0,0.004871827307256468,0.9951281726927436
libapriconv-1.dll,0.0,0.011610102725862565,0.9883898972741374
libaprutil-1.dll,0.0,0.01156887569253894,0.988431124307461
libaraw_plugin.dll,0.0,0.004865992806910711,0.9951340071930893
libaspell-15.dll,0.0,0.006169544816830749,0.9938304551831693
libassuan-0.dll,0.0,0.010608192155989515,0.9893918078440105
libavresample-3.dll,0.0,0.026111303786127783,0.9738886962138722
libball_plugin.dll,0.0,0.004869598624242162,0.9951304013757578
libbispeu.7AH3PCQ2E2NGLC3AQD7FFAH73KGJTZCJ.gfortran-win_amd64.dll,0.0,0.004644947010835858,0.9953550529891642
libblendbench_plugin.dll,0.0,0.004872266977220785,0.9951277330227792
libbluray.dll,0.0,0.026194406608422715,0.9738055933915772
libbrotlicommon.dll,0.0,0.007300943564255652,0.9926990564357443
libbrotlidec.dll,0.0,0.006629888936256164,0.9933701110637438
libbson-1.0.dll,0.0,0.006839991460828957,0.9931600085391711
libbz2-1.dll,0.0,0.006815217062418959,0.9931847829375811
libcache_block_plugin.dll,0.0,0.004872077288289634,0.9951279227117104
libcairo.dll,0.0,0.01169095804016904,0.9883090419598309
libcairo-script-interpreter-2.dll,0.0,0.006617547583073538,0.9933824524169265
libcdda_plugin.dll,0.0,0.004982603682829903,0.9950173963171701
libcdr-0.1.dll,0.0,0.008082484377540868,0.9919175156224591
libcfg.dll,0.0,0.006603216594174177,0.9933967834058258
libchain_plugin.dll,0.0,0.004893396371311604,0.9951066036286884
libcharset-1__.dll,0.0,0.006643440160830981,0.993356559839169
libcharset-1.dll,0.0,0.0066793416041601925,0.9933206583958398
libcolor-selector-cmyk.dll,0.0,0.004721023735729725,0.9952789762642703
libcolor-selector-water.dll,0.0,0.004719431737368001,0.995280568262632
libcroppadd_plugin.dll,0.0,0.0048674265580404925,0.9951325734419595
libcurl-4.dll,0.0,0.006267880663141575,0.9937321193368585
libcurllink.dll,0.0,0.012538925978812902,0.9874610740211871
libcurl-x64.dll,0.0,0.006522331796832216,0.9934776682031677
libcvdsub_plugin.dll,0.0,0.004867538641030461,0.9951324613589695
libdcsrch.I2AOPDCXAPDRFNPWY55H5UE7XZSU5CVN.gfortran-win_amd64.dll,0.0,0.008320762560233912,0.991679237439766
libdeinterlace_plugin.dll,0.0,0.0049180335471367236,0.9950819664528633
libdemux_chromecast_plugin.dll,0.0,0.004893279605795491,0.9951067203942046
libdgamln.IK4AMPQKULSUOTLNIQ5RUUHD24MIDDLW.gfortran-win_amd64.dll,0.0,0.00448611142288851,0.9955138885771115
libEGL.dll,0.0,0.01264424606031705,0.987355753939683
libdirect3d9_filters_plugin.dll,0.0,0.0049228912489078964,0.9950771087510921
libdisplay-filter-clip-warning.dll,0.0,0.004710150239242742,0.9952898497607573
libd_odr.OCXPRBRZNBJEVQPQYVU7REF52EEWHURF.gfortran-win_amd64.dll,0.0,0.0047125173748909415,0.995287482625109
libdtv_plugin.dll,0.0,0.005072065656554515,0.9949279343434455
libdvdread_plugin.dll,0.0,0.004984897225170536,0.9950151027748295
libeay32-ttv.dll,0.0,0.012661525272187274,0.9873384747278128
libenchant-2.dll,0.0,0.006338992818451416,0.9936610071815486
libenchant_ispell.dll,0.0,0.011518712651064286,0.9884812873489357
liberase_plugin.dll,0.0,0.004871701808910968,0.9951282981910891
libexpat.dll,0.0,0.007276421465558183,0.9927235785344418
libfdkaac2.dll,0.0,0.018643580540066117,0.9813564194599339
libffi-7.dll,0.0,0.011637399680550296,0.9883626003194497
libfftw3f-3.dll,0.0,0.0188036656000255,0.9811963343999746
libfilesystem_plugin.dll,0.0,0.004893384781112445,0.9951066152188875
libfloat_mixer_plugin.dll,0.0,0.004854510573596259,0.9951454894264038
libfontconfig.dll,0.0,0.030426152544659767,0.9695738474553403
libfreeglut.dll,0.0,0.007431227457473959,0.9925687725425261
libfreetype-6__.dll,0.0,0.008057370036293993,0.991942629963706
libfreetype.dll,0.0,0.015058549768843129,0.9849414502311569
libg711_plugin.dll,0.0,0.004875658460045712,0.9951243415399543
libgain_plugin.dll,0.0,0.004872523731347678,0.9951274762686523
libgdbm_compat-4__.dll,0.0,0.006613163645379374,0.9933868363546207
libgdbm_compat-4.dll,0.0,0.006609984666933789,0.9933900153330663
libgdkmm-3.0-1.dll,0.0,0.0066127025540303995,0.9933872974459697
libGdml.dll,0.0,0.010991168238267743,0.9890088317617323
libgegl-sc-0.4.dll,0.0,0.004746072405588609,0.9952539275944113
libGeom.dll,0.0,0.012346829639232032,0.9876531703607679
libgestures_plugin.dll,0.0,0.004871821634022782,0.9951281783659772
libgimpconfig-2.0-0.dll,0.0,0.0047384240166325,0.9952615759833675
libgimpmath-2.0-0.dll,0.0,0.004707760863345729,0.9952922391366543
libgiognutls.dll,0.0,0.006612217005490195,0.9933877829945098
libgit2_tgit.dll,0.0,0.009451312138275061,0.9905486878617249
libGLESv1_CM.dll,0.0,0.009239494796913042,0.990760505203087
libglibmm-2.4-1.dll,0.0,0.006480313256298608,0.9935196867437014
libgl_plugin.dll,0.0,0.005062655963383332,0.9949373440366167
libglspectrum_plugin.dll,0.0,0.0048696064920600406,0.99513039350794
libgnutls-26.dll,0.0,0.024914619198012636,0.9750853808019874
libGraf.dll,0.0,0.01296235069926423,0.9870376493007358
libgraphite2.dll,0.0,0.006530417342000855,0.9934695826579991
libgs-9.dll,0.0,0.003722688269795541,0.9962773117302045
libgslcblas-0.dll,0.0,0.006706973032962782,0.9932930269670373
libgstcheck-1.0-0.dll,0.0,0.006528229290714292,0.9934717707092857
libgstcontroller-1.0-0.dll,0.0,0.006616108844231323,0.9933838911557686
libgstnet-1.0-0.dll,0.0,0.00660352107429709,0.9933964789257029
libgstrtsp-1.0-0.dll,0.0,0.006507863297633084,0.9934921367023669
libGviz3d.dll,0.0,0.009930054283413162,0.9900699457165868
libicudt67.dll,0.0,0.002841421538319948,0.9971585784616801
libicuin.dll,0.0,0.017141312348677322,0.9828586876513227
libicutest68.dll,0.0,0.006605514111830433,0.9933944858881696
libidummy_plugin.dll,0.0,0.004872478880544776,0.9951275211194552
libIex-2_5.dll,0.0,0.006368998180121366,0.9936310018198786
libIlmImfUtil-2_5.dll,0.0,0.006480739642292861,0.9935192603577071
libimage_plugin.dll,0.0,0.004865091731827714,0.9951349082681723
libImath-2_5.dll,0.0,0.006549925314529526,0.9934500746854704
libinflate_plugin.dll,0.0,0.004908569730506549,0.9950914302694934
libinvert_plugin.dll,0.0,0.004872468086106063,0.9951275319138939
libitcl4.2.0.dll,0.0,0.004120708886983752,0.9958792911130162
libjbig2dec-0.dll,0.0,0.006479524920876687,0.9935204750791233
libjpeg-9__.dll,0.0,0.0064949374545713884,0.9935050625454286
libjpeg.dll,0.0,0.09218842956674506,0.907811570433255
libkaraoke_plugin.dll,0.0,0.004872570188890561,0.9951274298111095
liblbfgsb.UAPSPA5CJBOF2RFIMDVEGIE5X6J2P5CN.gfortran-win_amd64.dll,0.0,0.0048010267397022716,0.9951989732602977
libldl.dll,0.0,0.005284360132368748,0.9947156398676312
liblogger_plugin.dll,0.0,0.004872580313384038,0.995127419686616
liblz4.dll,0.0,0.011070209155282701,0.9889297908447173
liblzma-5.dll,0.0,0.006467796599770156,0.9935322034002299
liblzma.dll,0.0,0.00613585080439055,0.9938641491956095
libmad.dll,0.0,0.008312519771445882,0.9916874802285541
libmad_plugin.dll,0.0,0.004860919550365973,0.9951390804496341
libMagick++-6.Q16HDRI-8.dll,0.0,0.006470657429866029,0.9935293425701339
libMagickWand-6.Q16HDRI-6.dll,0.0,0.005787943239851893,0.9942120567601481
libmap2Dict.dll,0.0,0.009531895649917977,0.990468104350082
libmarq_plugin.dll,0.0,0.0048673084062622165,0.9951326915937377
libMatlabEngine.dll,0.0,0.008746158110172155,0.9912538418898278
libMatrix.dll,0.0,0.012762032742578863,0.9872379672574212
libmdnsd.dll,0.0,0.029255446463247906,0.970744553536752
libmetis.dll,0.0,0.0054109485674174096,0.9945890514325826
libMinuit2.dll,0.0,0.011289781438866447,0.9887102185611335
libMinuit.dll,0.0,0.011316265445049245,0.9886837345549507
libmng-2.dll,0.0,0.005509522069576877,0.9944904779304231
libmosaic_plugin.dll,0.0,0.004873770956170694,0.9951262290438293
libmotionblur_plugin.dll,0.0,0.004872416156845565,0.9951275838431545
libmp3lame.dll,0.0,0.009690418020214643,0.9903095819797854
libmp3lame-ttv.dll,0.0,0.00491377276754371,0.9950862272324563
libmpc-3.dll,0.0,0.005520013875496376,0.9944799861245036
libmpc_plugin.dll,0.0,0.005086370627354465,0.9949136293726455
libmpfr-4.dll,0.0,0.005423238026234905,0.9945767619737651
libmux_mpjpeg_plugin.dll,0.0,0.0048941817355523595,0.9951058182644477
libmwagentdirectoryclient.dll,0.0,0.009745712896498058,0.9902542871035019
libmwagentdirectoryserialisation.dll,0.0,0.009457184943494904,0.9905428150565051
libmwagentfilelocking.dll,0.0,0.008600529622944775,0.9913994703770552
libmwagentspfframework.dll,0.0,0.006894507875994567,0.9931054921240055
libmwagentspfmatlabstartup.dll,0.0,0.00643624614230948,0.9935637538576905
libmwappserialization.dll,0.0,0.008745456036421772,0.9912545439635783
libmwauthwsclientimpl.dll,0.0,0.006837873373083705,0.9931621266269163
libmwcgir_construct.dll,0.0,0.009706033971962586,0.9902939660280374
libmwcgxert.dll,0.0,0.009688362408528176,0.9903116375914718
libmwclone_detection_app_toolstrip.dll,0.0,0.006535705872941141,0.9934642941270588
libmwcodemapping_cpp_plugin.dll,0.0,0.006433279442574906,0.9935667205574251
libmwcoder_CodeInstrHostAppSvc.dll,0.0,0.008760555049202728,0.9912394449507973
libmwcoderdictionary_data_plugin.dll,0.0,0.006433548719518869,0.9935664512804812
libmwcoder_host_services.dll,0.0,0.009600970646590554,0.9903990293534094
libmwcoder_ParamTuningHostAppSvc.dll,0.0,0.009601741590510159,0.9903982584094898
libmwcoder_target_services.dll,0.0,0.009436012093317478,0.9905639879066825
libmwcoder_XILTgtAppSvc.dll,0.0,0.008744682940878306,0.9912553170591217
libmwcomparisons_mlautomerge_driver.dll,0.0,0.008516590023095377,0.9914834099769047
libmwcomparisons_mldesktop.dll,0.0,0.00977711591194695,0.990222884088053
libmwcomparisons_text_diff.dll,0.0,0.008710311806724139,0.9912896881932759
libmwconcurrent_collections.dll,0.0,0.008536235852813453,0.9914637641471865
libmwconnectoradministrationactivator.dll,0.0,0.006442203523356955,0.993557796476643
libmwconnectorbinaryapi.dll,0.0,0.008881187673616018,0.991118812326384
libmwconnectorcommonservicesactivator.dll,0.0,0.0065332114548499335,0.99346678854515
libmwconnectorconnectorimpljni.dll,0.0,0.00651765091212981,0.9934823490878701
libmwconnectordduxactivator.dll,0.0,0.006527411448960722,0.9934725885510393
libmwconnectordesktopactivator.dll,0.0,0.006515715341657145,0.9934842846583428
libmwconnectoreditoractivator.dll,0.0,0.006510857159327431,0.9934891428406726
libmwconnectorinformationactivator.dll,0.0,0.006509459229499331,0.9934905407705007
libmwconnectorjnicosgactivator.dll,0.0,0.00652619297881643,0.9934738070211836
libmwconnectorjnimessageserviceactivator.dll,0.0,0.006439857156940709,0.9935601428430593
libmwconnectorrestmatlabactivator.dll,0.0,0.006523589174520099,0.9934764108254799
libmwconnectorsecurityimpl.dll,0.0,0.009660252592110815,0.9903397474078892
libmwconnectorsessionimpl.dll,0.0,0.00966837009227833,0.9903316299077217
libmwconnectorshadowfilesimpl.dll,0.0,0.009639705082118812,0.9903602949178811
libmwconnectorworkerimpl.dll,0.0,0.008567163107401955,0.9914328368925981
libmwcosimservice_reg.dll,0.0,0.006435574190128453,0.9935644258098716
libmwcxxfe_instrum_mi.dll,0.0,0.008771919107225797,0.9912280808927743
libmwDiffClient.dll,0.0,0.00861507287833236,0.9913849271216676
libmwdtoa.dll,0.0,0.008623309510816765,0.9913766904891832
libmwflhttpclient_core.dll,0.0,0.00944737615085165,0.9905526238491483
libmwflstorageutility.dll,0.0,0.008594938751114374,0.9914050612488856
libmwfoundation_json.dll,0.0,0.009150506464050247,0.9908494935359498
libmwfoundation_matlabdata.dll,0.0,0.009225515844093425,0.9907744841559065
libmwfoundation_matlabjson_frontend.dll,0.0,0.008620707231246657,0.9913792927687534
libmwhotlinkprinter.dll,0.0,0.00851462740886795,0.991485372591132
libmwimages.dll,0.0,0.008724372434602518,0.9912756275653974
libmwinitfcnTracker_plugin.dll,0.0,0.006439166826504551,0.9935608331734954
libmwippycli.dll,0.0,0.009665134514466708,0.9903348654855333
libmwjniutils.dll,0.0,0.00853823811745922,0.9914617618825408
libmwlapack.dll,0.0,0.009661358704988002,0.990338641295012
libmwlive_messages.dll,0.0,0.008518306855756259,0.9914816931442437
libmwlocalemcos.dll,0.0,0.0087423779954576,0.9912576220045424
libmwlogininteractivewindow.dll,0.0,0.00671083117749548,0.9932891688225045
libmwloginwebwindow.dll,0.0,0.008621155020432187,0.9913788449795679
libmwmathbit.dll,0.0,0.007956299772737471,0.9920437002272625
libmwmathcgeo.dll,0.0,0.008199244424630615,0.9918007555753694
libmwmathfmm.dll,0.0,0.009625298769615773,0.9903747012303842
libmwmatlabconnectorlvmcidownloader.dll,0.0,0.008744250425121758,0.9912557495748783
libmwmatlabconnectorurlmanager.dll,0.0,0.008616336767260481,0.9913836632327395
libmwmatlabdata_boost_serialization.dll,0.0,0.008519297648980451,0.9914807023510196
libmwmatlab_modules_events.dll,0.0,0.00875944511261011,0.9912405548873899
libmwmatlab_modules_interfaces.dll,0.0,0.00861482723483485,0.9913851727651651
libmwmcos_boost_graph.dll,0.0,0.009190191006078659,0.9908098089939213
libmwmlworkspace_sl_plugin.dll,0.0,0.006537225326887715,0.9934627746731123
libmwmodule_descriptor_implementation.dll,0.0,0.008882974940869854,0.9911170250591301
libmwnativedisplay.dll,0.0,0.008537281774279079,0.991462718225721
libmwollauthzsharedutils.dll,0.0,0.008491613028801592,0.9915083869711984
libmwompwrapper.dll,0.0,0.008608419192612425,0.9913915808073875
libmwopcount_slplugin.dll,0.0,0.006403706333414493,0.9935962936665855
libmwpf.dll,0.0,0.008588830360347357,0.9914111696396526
libmwpnpthread.dll,0.0,0.008747495693389113,0.9912525043066109
libmwproject_controlset.dll,0.0,0.00916010541036653,0.9908398945896335
libmwproject_metadata_distributed.dll,0.0,0.006499288085408396,0.9935007119145915
libmwproject_metadata.dll,0.0,0.009434518316335206,0.9905654816836648
libmwps_me.dll,0.0,0.008601522576121779,0.9913984774238782
libmwpsresbuilder_sml_api.dll,0.0,0.00851763000718495,0.991482369992815
libmwps_shared_persistence.dll,0.0,0.008616008911585333,0.9913839910884147
libmwrelease_info.dll,0.0,0.009298002014680496,0.9907019979853195
libmwresource_core.dll,0.0,0.008530153829268642,0.9914698461707313
libmwrgb2hsv_tbb.dll,0.0,0.008730526938070504,0.9912694730619295
libmwscl_process.dll,0.0,0.00973746592392799,0.990262534076072
libmwsdi_raccel.dll,0.0,0.008537823063495379,0.9914621769365046
libmwsearch_space_interfaces.dll,0.0,0.008542542691099405,0.9914574573089006
libmwsharedjpeg.dll,0.0,0.008594774530175124,0.9914052254698249
libmwsilpilprofiling.dll,0.0,0.009415104846858566,0.9905848951531414
libmwsimulink_api_async_service_listen.dll,0.0,0.008748576462941192,0.9912514235370589
libmwsimulink_api_utils_core.dll,0.0,0.008737365754958312,0.9912626342450417
libmwsimulink_configset_plugin.dll,0.0,0.006433345722042471,0.9935666542779575
libmwsimulink_simmanager_fileIO.dll,0.0,0.008751313925529356,0.9912486860744707
libmwsl_async_adaptors_reg.dll,0.0,0.006382902989971325,0.9936170970100286
libmwslccrt.dll,0.0,0.009301409606749135,0.9906985903932508
libmwslcg_rls_plugin.dll,0.0,0.006539100636720837,0.9934608993632792
libmwslcheck_utils.dll,0.0,0.00859412704930822,0.9914058729506918
libmwslcheck_utils_mi.dll,0.0,0.008753955570118325,0.9912460444298816
libmwsl_continuous_blocks.dll,0.0,0.006191151982932556,0.9938088480170675
libmwsldv_plugin.dll,0.0,0.006540625438639808,0.9934593745613602
libmwsledittimecheckgraph_plugin.dll,0.0,0.0065298289089888144,0.9934701710910112
libmwsledittimecheck_plugin.dll,0.0,0.006430649839826964,0.993569350160173
libmwsl_event_logging_blocks_reg.dll,0.0,0.006439597621319629,0.9935604023786804
libmwslexec_builtins.dll,0.0,0.008609592226588244,0.9913904077734118
libmwsl_iofile_util.dll,0.0,0.009736585732134952,0.990263414267865
libmwsl_messages_reg.dll,0.0,0.006433434198429193,0.9935665658015708
libmwsl_mvm_process.dll,0.0,0.00961576497572847,0.9903842350242715
libmwsl_ObserverFoundation_reg.dll,0.0,0.006377872878961584,0.9936221271210384
libmwslprocess_mi.dll,0.0,0.008743674903728139,0.9912563250962718
libmwsl_registry.dll,0.0,0.00958481036385236,0.9904151896361476
libmwsl_rtos.dll,0.0,0.00948432506466605,0.990515674935334
libmwsl_rtos_reg.dll,0.0,0.008537280890357105,0.9914627191096429
libmwslsa_mi.dll,0.0,0.008768943367411958,0.991231056632588
libmwslsim_foundation.dll,0.0,0.00853769939815429,0.9914623006018457
libmwslsim_op.dll,0.0,0.008744718571982127,0.9912552814280179
libmwslsim_service.dll,0.0,0.009760360352376403,0.9902396396476236
libmwsl_spreadsheet_com.dll,0.0,0.008733453775131985,0.991266546224868
libmwsltemplate_plugin.dll,0.0,0.006544266489945087,0.9934557335100549
libmwsltemplate_toolstrip_plugin.dll,0.0,0.0065410164769653546,0.9934589835230346
libmwsltoolstrip_base_hw.dll,0.0,0.0065361894522818625,0.9934638105477182
libmwslt_shared_reg.dll,0.0,0.007037964290882731,0.9929620357091172
libmwslx_auto_merge_driver.dll,0.0,0.0065234977786245716,0.9934765022213754
libmwsplashscreen.dll,0.0,0.008599563669548381,0.9914004363304516
libmwsplitreadersds.dll,0.0,0.009558232860685188,0.9904417671393148
libmwsprootbuiltins.dll,0.0,0.008605847884877227,0.9913941521151228
libmwsprootutils.dll,0.0,0.008742588489981683,0.9912574115100183
libmwstoragecloudmockprovider.dll,0.0,0.009352353847882064,0.990647646152118
libmwstoragefilefolderobserver.dll,0.0,0.009763789646031588,0.9902362103539684
libmwstoragejavavm.dll,0.0,0.008738821975524799,0.9912611780244752
libmwstoragemicroservicestoragesystem.dll,0.0,0.008612086899168326,0.9913879131008316
libmwstoragemountservice.dll,0.0,0.009444865567773476,0.9905551344322265
libmwstoragesharedlib.dll,0.0,0.008758108212193859,0.9912418917878062
libmwstoragesyncserviceserialisationprovider.dll,0.0,0.006590085547649797,0.9934099144523502
libmwtrace.dll,0.0,0.009072546459619989,0.99092745354038
libmwumfpack_api.dll,0.0,0.008521830239727135,0.9914781697602728
libmwvariant_reducer_plugin.dll,0.0,0.006953376223609156,0.9930466237763909
libmwvirtualiostream.dll,0.0,0.009707095482819346,0.9902929045171807
libmwvvir_analysis.dll,0.0,0.009676503189051278,0.9903234968109487
libmwvvir_dot_emitter.dll,0.0,0.008613833985206541,0.9913861660147935
libmwvvir_linker.dll,0.0,0.009794058624172755,0.9902059413758273
libmwxcp_dwarf.dll,0.0,0.008080135104137453,0.9919198648958626
libmwxcp_host.dll,0.0,0.009605911560963033,0.990394088439037
libmx.dll,0.0,0.009248061729073156,0.9907519382709269
libmysql__.dll,0.0,0.007512702543793919,0.9924872974562061
libmysql.dll,0.0,0.009938903366309227,0.9900610966336908
libnetsync_plugin.dll,0.0,0.004871757530594941,0.995128242469405
libnfs_plugin.dll,0.0,0.004915648947470728,0.9950843510525292
libnuv_plugin.dll,0.0,0.004869993953334902,0.9951300060466651
libnxc.dll,0.0,0.013827837535839079,0.986172162464161
libnxdiex.dll,0.0,0.029632139435479855,0.9703678605645202
libnxdifb.dll,0.0,0.01171969027579771,0.9882803097242023
libnxdimi.dll,0.0,0.029940155403389825,0.9700598445966102
libnxdixl.dll,0.0,0.015507172122591104,0.9844928278774089
libnxesc.dll,0.0,0.02948674079134799,0.9705132592086521
libnxewc.dll,0.0,0.03344056779108917,0.9665594322089108
libnxup.dll,0.0,0.02914954370903029,0.9708504562909697
libnxusb64.dll,0.0,0.008617020323709946,0.9913829796762901
libnxusb.dll,0.0,0.03822836408056649,0.9617716359194335
libogg.dll,0.0,0.011824653898873633,0.9881753461011263
libopenjp2-7.dll,0.0,0.006575170062844682,0.9934248299371553
liborc-test-0.4-0.dll,0.0,0.005408444774598798,0.9945915552254012
libpacketizer_mlp_plugin.dll,0.0,0.004866085724766489,0.9951339142752336
libpangomm-1.4-1.dll,0.0,0.0068858113665715695,0.9931141886334285
libpanoramix_plugin.dll,0.0,0.004908922261180771,0.9950910777388192
libplc4.dll,0.0,0.013430204180955262,0.9865697958190447
libpeerconnection.dll,0.0,0.0071078491199640685,0.9928921508800359
libpixbufloader-jpeg.dll,0.0,0.0065720085501332045,0.9934279914498668
libpixbufloader-png.dll,0.0,0.006583335962882335,0.9934166640371177
libpixbufloader-qtif.dll,0.0,0.006591229089565693,0.9934087709104343
libpixbufloader-svg.dll,0.0,0.006684963375671424,0.9933150366243286
libpixman.dll,0.0,0.009254125626066402,0.9907458743739336
libpkcs11.dll,0.0,0.009407526663296382,0.9905924733367036
libpkcs11-helper-1.dll,0.0,0.0061380412400512735,0.9938619587599488
libplds4.dll,0.0,0.013400454064195015,0.986599545935805
libpng12-0.dll,0.0,0.01323365418193309,0.9867663458180669
libpng16-16.dll,0.0,0.006588667854566806,0.9934113321454332
libpxcclr.jni32.dll,0.0,0.042001412369284785,0.9579985876307152
libRCsg.dll,0.0,0.009302568781108918,0.9906974312188911
libreadline8.dll,0.0,0.006543711959469551,0.9934562880405304
librevenge-stream-0.0.dll,0.0,0.00613494063344232,0.9938650593665577
libRHTTP.dll,0.0,0.011155175155001596,0.9888448248449984
libROOTDataFrame.dll,0.0,0.01207029285201595,0.987929707147984
librtpvideo_plugin.dll,0.0,0.004854570541439598,0.9951454294585604
libsap_plugin.dll,0.0,0.004990126870743282,0.9950098731292567
libscaletempo_plugin.dll,0.0,0.004871747976280378,0.9951282520237196
